OSM_id,X_Noise_DB
80520234,50.0
80520234,50.0
80749073,50.0
81215910,50.0
81215910,50.0
81215911,50.0
81215911,50.0
81215912,50.0
81215913,50.0
81215913,50.0
81298085,50.0
81298085,50.0
81298096,50.0
86384448,50.0
86384448,50.0
86947581,50.0
86969005,50.0
86969011,50.0
86969012,50.0
86969012,50.0
86969013,50.0
86969014,50.0
86972659,50.0
96966926,50.0
96966926,50.0
96966926,50.0
97471176,50.0
97471583,50.0
101077524,50.0
101077524,50.0
101077533,50.0
105210032,50.0
108154329,50.0
108154329,50.0
108154329,50.0
108154329,50.0
108154329,50.0
108154330,50.0
108998986,50.0
108998986,50.0
109064611,50.0
113144469,50.0
113154397,50.0
113154397,50.0
113154397,50.0
113936260,50.0
114788214,50.0
114788217,50.0
115619628,50.0
115619628,50.0
115619628,50.0
115619628,50.0
115619628,50.0
115619628,50.0
115798762,50.0
115798762,50.0
116538112,50.0
116585422,50.0
116585428,50.0
117057367,50.0
117057367,50.0
117057367,50.0
117057367,50.0
117057367,50.0
117057367,50.0
117057367,50.0
117057367,50.0
117057370,50.0
117058058,50.0
117093566,50.0
117093575,50.0
117253308,50.0
117253309,50.0
117347570,50.0
117347570,50.0
117347573,50.0
117347575,50.0
117347575,50.0
117347577,50.0
117463197,50.0
117463197,50.0
117463197,50.0
117463199,50.0
117464029,50.0
117464029,50.0
117464030,50.0
119006591,50.0
119006591,50.0
119006593,50.0
119006593,50.0
121497107,50.0
121497129,50.0
121497139,50.0
121497152,50.0
121497152,50.0
121497158,50.0
121497159,50.0
121497164,50.0
121497164,50.0
121497164,50.0
121520510,50.0
121565043,50.0
121635464,50.0
121635464,50.0
121635464,50.0
121635467,50.0
121635467,50.0
121635472,50.0
121635472,50.0
121856549,50.0
121856551,50.0
121856551,50.0
121856551,50.0
121856551,50.0
122417751,50.0
122426190,50.0
122820085,50.0
123101315,50.0
123461511,50.0
123461511,50.0
124874919,50.0
125293680,50.0
125293680,50.0
125293680,50.0
125293684,50.0
125293684,50.0
125293689,50.0
125293689,50.0
125390425,50.0
125390425,50.0
125390425,50.0
125555998,50.0
125830666,50.0
126905628,50.0
126905634,50.0
126905634,50.0
126905634,50.0
126905634,50.0
126906447,50.0
126906447,50.0
126906447,50.0
126906447,50.0
126906448,50.0
126906448,50.0
126906448,50.0
126906448,50.0
126906448,50.0
126906448,50.0
126906449,50.0
126906452,50.0
127582074,50.0
128497840,50.0
128497840,50.0
128825299,50.0
128825299,50.0
129092240,50.0
129092247,50.0
129093759,50.0
133541041,50.0
133541041,50.0
134399191,50.0
134637889,50.0
136081929,50.0
136161364,50.0
136161364,50.0
136284471,50.0
137188686,50.0
138260530,50.0
138260530,50.0
140117963,50.0
140117963,50.0
140124471,50.0
140124476,50.0
140124479,50.0
140124479,50.0
140126099,50.0
140834089,50.0
141179300,50.0
141179301,50.0
141183977,50.0
143671688,50.0
143671692,50.0
143671692,50.0
143671694,50.0
143671694,50.0
143671694,50.0
143671695,50.0
146393701,50.0
149101929,50.0
149101934,50.0
149101934,50.0
149101934,50.0
149110042,50.0
155042518,50.0
155042521,50.0
155042526,50.0
156936368,50.0
156936368,50.0
156936368,50.0
156936368,50.0
158084008,50.0
158084008,50.0
158084014,50.0
158084014,50.0
158084020,50.0
158852578,50.0
165403271,50.0
165527469,50.0
167111766,50.0
167364802,50.0
169365101,50.0
169365104,50.0
169611641,50.0
169611642,50.0
169611642,50.0
173255777,50.0
173836573,50.0
173836573,50.0
177293465,50.0
177293465,50.0
177293465,50.0
177293465,50.0
179335371,50.0
179335378,50.0
179335390,50.0
179603521,50.0
179697342,50.0
179703027,50.0
179703027,50.0
179918338,50.0
179918338,50.0
179919012,50.0
183176175,50.0
183176175,50.0
186816507,50.0
186816509,50.0
186816513,50.0
186816514,50.0
186816519,50.0
186816519,50.0
189799910,50.0
190492527,50.0
193411572,50.0
193411575,50.0
193411576,50.0
193411576,50.0
193411578,50.0
193411579,50.0
193411579,50.0
193411580,50.0
198245672,50.0
198245672,50.0
198245677,50.0
198245677,50.0
200847958,50.0
200847958,50.0
200847958,50.0
203970661,50.0
206350059,50.0
206350059,50.0
206350060,50.0
206350060,50.0
207149994,50.0
208693247,50.0
208693247,50.0
210293766,50.0
210338811,50.0
210338812,50.0
210338813,50.0
210382551,50.0
217548735,50.0
217548735,50.0
217548735,50.0
217548735,50.0
219335351,50.0
219335353,50.0
221000794,50.0
221128524,50.0
221468310,50.0
221468310,50.0
221468313,50.0
221468313,50.0
221468315,50.0
221468315,50.0
221473346,50.0
221473346,50.0
224344004,50.0
225206916,50.0
225206916,50.0
225208241,50.0
234453449,50.0
238934569,50.0
238934569,50.0
238935120,50.0
238935120,50.0
238964028,50.0
240708891,50.0
240708896,50.0
240708902,50.0
240983868,50.0
241162793,50.0
241471444,50.0
241471444,50.0
241471446,50.0
241471446,50.0
241896835,50.0
241896838,50.0
241896838,50.0
241896840,50.0
241896981,50.0
241896981,50.0
242044532,50.0
242050838,50.0
242050840,50.0
242097652,50.0
242097659,50.0
242193836,50.0
242202519,50.0
249699771,50.0
256560681,50.0
262813459,50.0
268585570,50.0
268585570,50.0
270338597,50.0
270338597,50.0
270338598,50.0
276480508,50.0
276984060,50.0
276984061,50.0
276984061,50.0
276984062,50.0
276984062,50.0
280861476,50.0
280861476,50.0
280861476,50.0
284137490,50.0
285937609,50.0
286799608,50.0
286803305,50.0
286803305,50.0
291991677,50.0
291991687,50.0
291991690,50.0
295973049,50.0
295973049,50.0
295973069,50.0
299232025,50.0
299232025,50.0
306000249,50.0
331497958,50.0
331500478,50.0
331500478,50.0
331728582,50.0
331728582,50.0
333031753,50.0
333031754,50.0
333031754,50.0
333032892,50.0
350673678,50.0
358798197,50.0
358798197,50.0
359182276,50.0
360038543,50.0
360053517,50.0
363272908,50.0
363624494,50.0
370670253,50.0
370670253,50.0
372445340,50.0
383665882,50.0
383665882,50.0
442537281,50.0
445997357,50.0
513262038,50.0
513262038,50.0
527252818,50.0
527252819,50.0
546942446,50.0
546942446,50.0
546942448,50.0
548022679,50.0
548022679,50.0
548022679,50.0
548022680,50.0
548022680,50.0
548022680,50.0
548022680,50.0
568356675,50.0
568356675,50.0
568356675,50.0
568690104,50.0
568690104,50.0
568691071,50.0
575695053,50.0
575695055,50.0
575695056,50.0
575695057,50.0
575695058,50.0
575695059,50.0
575695060,50.0
575695061,50.0
575695062,50.0
575695064,50.0
575695064,50.0
575695064,50.0
575695065,50.0
575695065,50.0
578547065,50.0
578547065,50.0
589239432,50.0
595102866,50.0
595102866,50.0
595115129,50.0
693738726,50.0
693738726,50.0
693742314,50.0
700632305,50.0
700632306,50.0
700632307,50.0
702464274,50.0
702464274,50.0
768734018,50.0
768791075,50.0
779922347,50.0
813962733,50.0
813962734,50.0
836185036,50.0
836185037,50.0
836185038,50.0
837018725,50.0
837018725,50.0
837018725,50.0
837018725,50.0
837018725,50.0
837018725,50.0
837018725,50.0
837018725,50.0
837997148,50.0
837997149,50.0
837997149,50.0
837997151,50.0
837997151,50.0
837997151,50.0
837997151,50.0
837997151,50.0
837997151,50.0
876227243,50.0
876227243,50.0
876227244,50.0
880737639,50.0
880737639,50.0
880737640,50.0
880737640,50.0
886194473,50.0
886194473,50.0
4872352,50.0
4872352,50.0
4872354,50.0
40109004,50.0
40109005,50.0
40109005,50.0
51581467,50.0
51581467,50.0
51581467,50.0
56635420,50.0
56635420,50.0
56644974,50.0
56645470,50.0
56645470,50.0
62109012,50.0
62109012,50.0
62109013,50.0
62109013,50.0
62109015,50.0
62109015,50.0
237654031,50.0
237654032,50.0
237654033,50.0
237654034,50.0
237654803,50.0
237654805,50.0
237654806,50.0
237654806,50.0
237654808,50.0
237654810,50.0
237654810,50.0
237654811,50.0
237654811,50.0
237654811,50.0
372446466,50.0
372446467,50.0
372446467,50.0
516004447,50.0
575707672,50.0
575707672,50.0
575707673,50.0
575707675,50.0
575707676,50.0
575707678,50.0
575707679,50.0
8135960,50.0
8135960,50.0
8135960,50.0
8135960,50.0
41642673,50.0
378438156,50.0
172583946,50.0
172583958,50.0
16158461,50.0
16158461,50.0
26245650,50.0
26245650,50.0
35266544,50.0
35266544,50.0
26027862,50.0
26027862,50.0
4234721,50.0
4234721,50.0
26027862,50.0
26027862,50.0
4234721,50.0
4234721,50.0
4233517,50.0
4233517,50.0
26448273,50.0
34495946,50.0
34495946,50.0
34495946,50.0
34495946,50.0
34495946,50.0
34495946,50.0
34495949,50.0
34495949,50.0
34495949,50.0
34495949,50.0
98873526,50.0
98873526,50.0
98873547,50.0
98873557,50.0
98873588,50.0
98873592,50.0
98873653,50.0
98873653,50.0
98873656,50.0
98873663,50.0
98873663,50.0
98873665,50.0
98873698,50.0
98873698,50.0
98878433,50.0
98878433,50.0
125813349,50.0
125813349,50.0
125813349,50.0
125813349,50.0
819824582,50.0
819824585,50.0
819824599,50.0
819824600,50.0
820861974,50.0
820861980,50.0
820861982,50.0
876246082,50.0
876246082,50.0
76180073,50.0
76453634,50.0
76453634,50.0
76453634,50.0
76453634,50.0
276781239,50.0
276781241,50.0
276781241,50.0
31730472,50.0
31730472,50.0
31730472,50.0
31730472,50.0
31730472,50.0
31730472,50.0
4468814,50.0
4468814,50.0
160565659,50.0
160565659,50.0
160565659,50.0
160565659,50.0
907653969,50.0
4468814,50.0
4468814,50.0
160565659,50.0
160565659,50.0
31730470,50.0
31730470,50.0
31730470,50.0
31730470,50.0
31730472,50.0
31730472,50.0
31730472,50.0
31730472,50.0
31730472,50.0
31730472,50.0
31730505,50.0
31730505,50.0
32559403,50.0
32559403,50.0
32559403,50.0
32559403,50.0
4229441,50.0
4229441,50.0
4229467,50.0
4229467,50.0
4229473,50.0
4229473,50.0
4229473,50.0
4229473,50.0
4444356,50.0
4444356,50.0
4444379,50.0
4444379,50.0
4444592,50.0
4444592,50.0
4448284,50.0
4448284,50.0
4448285,50.0
4448285,50.0
4448286,50.0
4448286,50.0
4565123,50.0
12322247,50.0
27298903,50.0
27298904,50.0
27298947,50.0
27298987,50.0
27298987,50.0
27298987,50.0
27298987,50.0
27737310,50.0
27737310,50.0
34497778,50.0
34497778,50.0
44062093,50.0
53185110,50.0
53185110,50.0
53185110,50.0
53185110,50.0
53185125,50.0
86745239,50.0
86745239,50.0
86745243,50.0
86745243,50.0
86745246,50.0
86745256,50.0
86745256,50.0
86745260,50.0
86745260,50.0
86745261,50.0
86745261,50.0
86745263,50.0
86745263,50.0
86745263,50.0
86745263,50.0
86745277,50.0
86745277,50.0
86745288,50.0
86745288,50.0
86745288,50.0
86745288,50.0
86745288,50.0
86745288,50.0
86745288,50.0
86745288,50.0
86778700,50.0
86778700,50.0
98882765,50.0
98882767,50.0
156457902,50.0
156457902,50.0
191545362,50.0
191545362,50.0
191545683,50.0
191545683,50.0
191545688,50.0
191545688,50.0
217557856,50.0
217557856,50.0
235606875,50.0
235606875,50.0
235606876,50.0
284359752,50.0
284359752,50.0
288322095,50.0
301434311,50.0
301434311,50.0
301776341,50.0
311440266,50.0
311440266,50.0
312594885,50.0
312594885,50.0
330900331,50.0
330900331,50.0
330900342,50.0
330900342,50.0
330910130,50.0
330910130,50.0
330910131,50.0
330910132,50.0
332304411,50.0
332304411,50.0
332304415,50.0
332304415,50.0
332304419,50.0
332304419,50.0
585880886,50.0
585880886,50.0
622564951,50.0
634986562,50.0
634986562,50.0
670978464,50.0
131790079,50.0
131790079,50.0
131790092,50.0
312409051,50.0
312409051,50.0
18467152,50.0
18467152,50.0
18467152,50.0
18467152,50.0
18467154,50.0
18467154,50.0
18467156,50.0
18467156,50.0
10309133,50.0
10309133,50.0
307480440,50.0
307480440,50.0
307480441,50.0
307480441,50.0
307480442,50.0
307480442,50.0
307480442,50.0
183864916,50.0
183864916,50.0
412347678,50.0
412347685,50.0
412347685,50.0
412347685,50.0
412347685,50.0
412347693,50.0
412347693,50.0
156920583,50.0
156920583,50.0
846427321,50.0
731943720,50.0
731943720,50.0
886212444,50.0
886212444,50.0
117463201,50.0
117463201,50.0
4263482,50.0
4263482,50.0
4263698,50.0
4263698,50.0
4263700,50.0
4263701,50.0
27126310,50.0
27126311,50.0
45741307,50.0
45741307,50.0
45742504,50.0
45742504,50.0
45742504,50.0
45742504,50.0
82561187,50.0
82561187,50.0
82561201,50.0
82561202,50.0
82561203,50.0
82976059,50.0
86496346,50.0
108262992,50.0
108262992,50.0
118648083,50.0
118648087,50.0
118648087,50.0
118648087,50.0
131551041,50.0
131551041,50.0
131551041,50.0
131551042,50.0
131551042,50.0
132071947,50.0
132071947,50.0
132071947,50.0
132071947,50.0
132373161,50.0
132373161,50.0
132463333,50.0
132463333,50.0
132562894,50.0
132562896,50.0
132562898,50.0
132562930,50.0
132562938,50.0
132562938,50.0
133543070,50.0
133546275,50.0
133546275,50.0
133549436,50.0
133658154,50.0
133658167,50.0
144037964,50.0
144037964,50.0
304428453,50.0
351524014,50.0
351524014,50.0
351524017,50.0
351524017,50.0
4261815,50.0
4261815,50.0
6386938,50.0
15741111,50.0
22958698,50.0
22958698,50.0
22958698,50.0
22958698,50.0
22962881,50.0
22962881,50.0
24570440,50.0
24570440,50.0
24570440,50.0
24570440,50.0
28619558,50.0
28619558,50.0
41770528,50.0
41770528,50.0
42565235,50.0
42861304,50.0
46708954,50.0
46708954,50.0
46708954,50.0
46708954,50.0
51336443,50.0
51336443,50.0
61994328,50.0
72406827,50.0
75912772,50.0
75912772,50.0
77390730,50.0
86496966,50.0
86496966,50.0
86496966,50.0
86496966,50.0
89413111,50.0
89413111,50.0
107736968,50.0
107736968,50.0
108202325,50.0
108202325,50.0
108202328,50.0
108202328,50.0
108202331,50.0
108202331,50.0
108317856,50.0
108317856,50.0
112517383,50.0
112517383,50.0
112517383,50.0
112517383,50.0
156760974,50.0
156760974,50.0
156760981,50.0
156761076,50.0
156761076,50.0
156761077,50.0
156761077,50.0
156920583,50.0
156920583,50.0
156920583,50.0
156920583,50.0
156920583,50.0
156920583,50.0
160202711,50.0
160202713,50.0
171814513,50.0
171814513,50.0
171814517,50.0
188453390,50.0
188453397,50.0
188583144,50.0
221319010,50.0
225149027,50.0
225149028,50.0
225149031,50.0
225149032,50.0
225149032,50.0
225149033,50.0
225149039,50.0
225149039,50.0
225149039,50.0
225149044,50.0
240482160,50.0
240482160,50.0
281675006,50.0
304444584,50.0
304444584,50.0
304444587,50.0
304444587,50.0
304444587,50.0
354183309,50.0
354183309,50.0
763929867,50.0
763929868,50.0
829459737,50.0
829459737,50.0
829459869,50.0
829459870,50.0
829459871,50.0
846427282,50.0
846427282,50.0
846427282,50.0
846427283,50.0
846427289,50.0
846427290,50.0
846427291,50.0
846427292,50.0
846427293,50.0
846427299,50.0
846427299,50.0
846427299,50.0
846427299,50.0
846427299,50.0
846427302,50.0
846427307,50.0
846427308,50.0
846427320,50.0
16157537,50.0
18382987,50.0
18382987,50.0
18382987,50.0
18382987,50.0
18382987,50.0
219892295,50.0
265932306,50.0
288611567,50.0
288611567,50.0
288611567,50.0
288611567,50.0
343475028,50.0
343475028,50.0
343475043,50.0
343475043,50.0
343475043,50.0
343475043,50.0
343475043,50.0
442599443,50.0
442599443,50.0
442599443,50.0
442599443,50.0
442600425,50.0
478625470,50.0
478625470,50.0
516560261,50.0
516560261,50.0
516560261,50.0
516560261,50.0
516560261,50.0
516560261,50.0
516560261,50.0
525240095,50.0
539916806,50.0
539916806,50.0
539916810,50.0
539916810,50.0
539916810,50.0
539916810,50.0
539916810,50.0
539916810,50.0
539916810,50.0
539916810,50.0
539916810,50.0
626944151,50.0
626944151,50.0
626944151,50.0
651581356,50.0
651581356,50.0
628777085,50.0
628777085,50.0
628777091,50.0
628777091,50.0
629465852,50.0
629465854,50.0
629465857,50.0
629465858,50.0
629465858,50.0
24949071,50.0
25762492,50.0
331967012,50.0
331967015,50.0
4252332,50.0
4252332,50.0
4445320,50.0
4445365,50.0
4445365,50.0
16960190,50.0
16960190,50.0
16960190,50.0
16961858,50.0
18378650,50.0
18379252,50.0
18379252,50.0
22565684,50.0
22565684,50.0
23122885,50.0
23125047,50.0
23125047,50.0
23125047,50.0
23125047,50.0
23126128,50.0
23150612,50.0
23786404,50.0
23786404,50.0
23786404,50.0
23786404,50.0
23815040,50.0
23815040,50.0
23815853,50.0
23815853,50.0
23815954,50.0
23815954,50.0
23815989,50.0
23909360,50.0
23909361,50.0
23952343,50.0
23952344,50.0
24661769,50.0
25599545,50.0
25599545,50.0
25599545,50.0
25599545,50.0
25907964,50.0
25907964,50.0
26431223,50.0
26770503,50.0
26770503,50.0
26924192,50.0
26924192,50.0
26979360,50.0
26979360,50.0
27032027,50.0
27032027,50.0
27041323,50.0
27048335,50.0
27048403,50.0
27048403,50.0
27048403,50.0
27094119,50.0
27094120,50.0
27094381,50.0
27094381,50.0
27094385,50.0
27094385,50.0
27193233,50.0
27193233,50.0
27193233,50.0
27193233,50.0
27265164,50.0
27265164,50.0
27265164,50.0
27265164,50.0
27558513,50.0
27558515,50.0
27558517,50.0
27572897,50.0
27572897,50.0
28564345,50.0
28639486,50.0
28639486,50.0
28684054,50.0
28684054,50.0
28684055,50.0
28684055,50.0
28888756,50.0
28888758,50.0
28889267,50.0
28889267,50.0
28889267,50.0
28889268,50.0
28889345,50.0
28889345,50.0
28890747,50.0
28890747,50.0
28908701,50.0
28908701,50.0
28908701,50.0
28908701,50.0
28908701,50.0
28908701,50.0
28908701,50.0
28908701,50.0
28937111,50.0
28937111,50.0
28937114,50.0
28937114,50.0
28972262,50.0
28999243,50.0
28999244,50.0
28999426,50.0
28999431,50.0
28999740,50.0
28999740,50.0
29003796,50.0
29003797,50.0
29003797,50.0
29005288,50.0
29005288,50.0
29005370,50.0
29005370,50.0
29072647,50.0
29072647,50.0
29072647,50.0
29507725,50.0
30133191,50.0
30288182,50.0
30288182,50.0
30329870,50.0
30472606,50.0
32762584,50.0
32762584,50.0
32762906,50.0
32762906,50.0
34732049,50.0
34732050,50.0
34732053,50.0
36327993,50.0
36327993,50.0
36780343,50.0
36780344,50.0
36780344,50.0
36780344,50.0
36780344,50.0
37102281,50.0
37637602,50.0
37637602,50.0
38963624,50.0
38963624,50.0
39581458,50.0
39581460,50.0
39599629,50.0
39599630,50.0
39626264,50.0
39626264,50.0
39626264,50.0
39626265,50.0
39626271,50.0
39626271,50.0
39626570,50.0
39626572,50.0
39626573,50.0
39636013,50.0
39636013,50.0
43513700,50.0
43513700,50.0
45151895,50.0
45151895,50.0
45571443,50.0
45571443,50.0
45571451,50.0
45571451,50.0
45571451,50.0
45571458,50.0
45571458,50.0
45571466,50.0
45571468,50.0
45571468,50.0
45571468,50.0
45571468,50.0
45571470,50.0
49199135,50.0
49199135,50.0
49199137,50.0
49199137,50.0
50727552,50.0
51296408,50.0
58015525,50.0
58023644,50.0
58023644,50.0
59148118,50.0
59148130,50.0
61981107,50.0
68447507,50.0
74370181,50.0
75614916,50.0
75614918,50.0
75615217,50.0
75615217,50.0
76028714,50.0
76028714,50.0
76028715,50.0
76040740,50.0
81146809,50.0
81146811,50.0
81146811,50.0
81149131,50.0
81149133,50.0
81149146,50.0
81149146,50.0
81150595,50.0
81150596,50.0
81150596,50.0
81151311,50.0
81151311,50.0
81151317,50.0
81151444,50.0
81239430,50.0
81239432,50.0
81239432,50.0
81239443,50.0
81239447,50.0
82078067,50.0
82184837,50.0
82184837,50.0
84975381,50.0
84975381,50.0
84975381,50.0
85382631,50.0
85382631,50.0
86742950,50.0
86742973,50.0
86742973,50.0
87131986,50.0
87131986,50.0
87177107,50.0
87177107,50.0
87568473,50.0
87568475,50.0
87894405,50.0
87894406,50.0
110713492,50.0
110713492,50.0
110713495,50.0
110713495,50.0
122595276,50.0
122595276,50.0
122869888,50.0
122869888,50.0
122869888,50.0
122869893,50.0
122872048,50.0
122872052,50.0
122872054,50.0
122872054,50.0
122872057,50.0
122872062,50.0
122872062,50.0
122872063,50.0
122872063,50.0
122872065,50.0
122872066,50.0
122872066,50.0
123978040,50.0
123978647,50.0
128566052,50.0
128566052,50.0
128566052,50.0
128566064,50.0
128566065,50.0
128566065,50.0
128566065,50.0
128566065,50.0
137084716,50.0
137931574,50.0
141470415,50.0
160402624,50.0
160402624,50.0
160402628,50.0
160402628,50.0
160402628,50.0
160402628,50.0
160402628,50.0
160402628,50.0
160402629,50.0
160402629,50.0
160402636,50.0
174462825,50.0
177511779,50.0
177511779,50.0
177511779,50.0
177511781,50.0
177536262,50.0
177536271,50.0
177536272,50.0
177536273,50.0
199191046,50.0
199191048,50.0
218907147,50.0
221962812,50.0
235216229,50.0
238779011,50.0
240859299,50.0
240859299,50.0
244815435,50.0
244815438,50.0
244815440,50.0
244815440,50.0
244815440,50.0
244815442,50.0
244815442,50.0
244815448,50.0
244815448,50.0
244815448,50.0
244815448,50.0
244815448,50.0
245060393,50.0
245060394,50.0
245060394,50.0
245060395,50.0
306087235,50.0
308725009,50.0
308725047,50.0
308725047,50.0
308725083,50.0
308725083,50.0
308801095,50.0
308867506,50.0
317455760,50.0
317455760,50.0
317457013,50.0
317502981,50.0
328753523,50.0
328753523,50.0
328753523,50.0
328753523,50.0
364259172,50.0
364259172,50.0
364259172,50.0
364259172,50.0
368504838,50.0
372432926,50.0
372433942,50.0
372433942,50.0
457665104,50.0
457665104,50.0
457665104,50.0
457665104,50.0
457665313,50.0
457665313,50.0
457665313,50.0
457665313,50.0
457665313,50.0
457665313,50.0
483233953,50.0
483233953,50.0
483233954,50.0
483233954,50.0
483233955,50.0
483233955,50.0
483233957,50.0
483233957,50.0
488010444,50.0
488010444,50.0
498645579,50.0
498645579,50.0
498645579,50.0
498645580,50.0
498645580,50.0
498645580,50.0
498645580,50.0
498645580,50.0
514428394,50.0
514428401,50.0
581909832,50.0
581909995,50.0
581909995,50.0
581909996,50.0
591509795,50.0
591509795,50.0
591509795,50.0
591509797,50.0
596937288,50.0
596937288,50.0
623079393,50.0
635664797,50.0
644588946,50.0
644588964,50.0
644589001,50.0
644589050,50.0
644589054,50.0
644589056,50.0
644589056,50.0
644589057,50.0
644589059,50.0
644589059,50.0
644589059,50.0
644589059,50.0
644589059,50.0
644589059,50.0
644589064,50.0
644589064,50.0
644589077,50.0
644589140,50.0
644589143,50.0
644589143,50.0
644589143,50.0
644589143,50.0
644589157,50.0
644589163,50.0
644589163,50.0
644589166,50.0
644589166,50.0
644589169,50.0
644589170,50.0
644589170,50.0
644589171,50.0
644589171,50.0
644615102,50.0
644615104,50.0
644615115,50.0
649556194,50.0
649556194,50.0
652193323,50.0
652193324,50.0
655097811,50.0
655097828,50.0
655097828,50.0
655097835,50.0
655097835,50.0
655097837,50.0
655097837,50.0
655097839,50.0
655097839,50.0
655097843,50.0
655097851,50.0
663523581,50.0
692592771,50.0
692592772,50.0
692592773,50.0
692592774,50.0
692592775,50.0
692592775,50.0
692592776,50.0
692592776,50.0
692592777,50.0
692592777,50.0
692592778,50.0
692592778,50.0
725901844,50.0
725901844,50.0
725901845,50.0
725901845,50.0
725901845,50.0
725901850,50.0
727831037,50.0
736539073,50.0
736539074,50.0
763157497,50.0
763157497,50.0
770426902,50.0
770426902,50.0
770426902,50.0
777745855,50.0
777745858,50.0
777745858,50.0
777745860,50.0
777745861,50.0
777745861,50.0
777745862,50.0
777745866,50.0
777745867,50.0
777745868,50.0
777745869,50.0
827290050,50.0
856852862,50.0
856852862,50.0
895505444,50.0
895505447,50.0
895505448,50.0
140109969,50.0
140109969,50.0
140109969,50.0
140109969,50.0
334759500,50.0
334759512,50.0
372432926,50.0
372432926,50.0
326810181,50.0
326810181,50.0
82173096,50.0
82173096,50.0
82211885,50.0
82211885,50.0
82211885,50.0
82211888,50.0
82211895,50.0
4253183,50.0
4253183,50.0
75729925,50.0
75729925,50.0
75729925,50.0
75729925,50.0
75729926,50.0
75729926,50.0
284695007,50.0
284695007,50.0
4253174,50.0
4253174,50.0
22502999,50.0
22505405,50.0
22505405,50.0
22512953,50.0
22512953,50.0
30779592,50.0
30779592,50.0
30779592,50.0
30779592,50.0
30796205,50.0
30796205,50.0
30796205,50.0
30796249,50.0
30796249,50.0
30796251,50.0
30796251,50.0
34138442,50.0
34138442,50.0
34138442,50.0
34138443,50.0
34138444,50.0
34918435,50.0
34918435,50.0
34918444,50.0
34918447,50.0
34918462,50.0
34918462,50.0
34918462,50.0
34918462,50.0
34918468,50.0
34918468,50.0
34920073,50.0
34920073,50.0
34932645,50.0
34932645,50.0
34932645,50.0
34932645,50.0
34937196,50.0
34937196,50.0
34943729,50.0
34943729,50.0
34943732,50.0
35144185,50.0
42263129,50.0
76184551,50.0
76184551,50.0
81240945,50.0
81240945,50.0
81353467,50.0
81353474,50.0
81353475,50.0
81353481,50.0
87137504,50.0
87137504,50.0
87324454,50.0
87324454,50.0
87324455,50.0
87324455,50.0
87324459,50.0
87324459,50.0
89214368,50.0
122869914,50.0
122876610,50.0
123341605,50.0
123341605,50.0
123341605,50.0
123476418,50.0
123476418,50.0
126881419,50.0
126881421,50.0
126881421,50.0
126881422,50.0
126881423,50.0
126881423,50.0
152313638,50.0
152313639,50.0
164238853,50.0
164238853,50.0
164238854,50.0
164238854,50.0
164238860,50.0
164238863,50.0
164238865,50.0
164238873,50.0
167254165,50.0
167254165,50.0
308722786,50.0
308722786,50.0
308722799,50.0
308722799,50.0
308722799,50.0
308722799,50.0
308725049,50.0
308725049,50.0
308725058,50.0
342726452,50.0
342726452,50.0
792574834,50.0
528117913,50.0
528117913,50.0
98571495,50.0
98571495,50.0
177511752,50.0
177511752,50.0
177511752,50.0
177511752,50.0
693475821,50.0
332604253,50.0
332604253,50.0
332604253,50.0
404005306,50.0
404005307,50.0
404005310,50.0
404005310,50.0
404005310,50.0
404005311,50.0
404005311,50.0
445670860,50.0
482501555,50.0
482501555,50.0
725256850,50.0
22604843,50.0
22604843,50.0
22604843,50.0
24725100,50.0
24725101,50.0
27205797,50.0
27205797,50.0
27205797,50.0
27205797,50.0
27205797,50.0
27205799,50.0
27205799,50.0
27205799,50.0
27205799,50.0
27205799,50.0
27205799,50.0
27205799,50.0
35066270,50.0
35066270,50.0
35066270,50.0
35066270,50.0
35066270,50.0
35066297,50.0
35066297,50.0
35066297,50.0
35066387,50.0
35066387,50.0
35066387,50.0
35066429,50.0
35092435,50.0
35092435,50.0
52994346,50.0
52994346,50.0
52994346,50.0
52994346,50.0
96307102,50.0
96307102,50.0
96307102,50.0
96307102,50.0
96307102,50.0
96307102,50.0
138605767,50.0
176821963,50.0
176821963,50.0
177232831,50.0
240543404,50.0
240543414,50.0
240543414,50.0
240543414,50.0
312660368,50.0
349580544,50.0
349580544,50.0
349582631,50.0
349640568,50.0
349640570,50.0
349640570,50.0
349640579,50.0
349640579,50.0
349640580,50.0
349640583,50.0
349640583,50.0
349640586,50.0
349640589,50.0
349640597,50.0
349640597,50.0
349640597,50.0
349640606,50.0
349640606,50.0
349640606,50.0
445475463,50.0
447180537,50.0
447180537,50.0
447180537,50.0
447180537,50.0
473819712,50.0
473819712,50.0
473819712,50.0
474012186,50.0
474012186,50.0
576456974,50.0
576456974,50.0
576456975,50.0
576456975,50.0
576456975,50.0
576456975,50.0
576456975,50.0
576456975,50.0
576456975,50.0
576456975,50.0
576456975,50.0
576456975,50.0
576456978,50.0
692789207,50.0
692789207,50.0
692789207,50.0
692789207,50.0
692789207,50.0
692789207,50.0
730816387,50.0
731243727,50.0
731243728,50.0
731243729,50.0
756873365,50.0
756873365,50.0
890596877,50.0
890596878,50.0
890596879,50.0
727456538,50.0
727456538,50.0
404005305,50.0
404005305,50.0
772172212,50.0
494775408,50.0
494775408,50.0
470993046,50.0
470993046,50.0
470993046,50.0
470993046,50.0
470993046,50.0
470993046,50.0
461877530,50.0
461877530,50.0
461877530,50.0
461877530,50.0
